Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
187,Mother,Lily020909,xxx the New_Hampshire quarter has a picture of the man on the mountain .,Lily,428.245,432.108,[],[] [1|3|DET] [2|3|MOD] [3|4|SUBJ] [4|0|ROOT] [5|6|DET] [6|4|OBJ] [7|6|NJCT] [8|9|DET] [9|7|POBJ] [10|9|NJCT] [11|12|DET] [12|10|POBJ 13|4|PUNCT],[] [det:art|the] [n:prop|New_Hampshire] [n|quarter] [v|have&3S] [det:art|a] [n|picture] [prep|of] [det:art|the] [n|man] [prep|on] [det:art|the] [n|mountain .],,,,,,,,,,MotherofLily_Lily020909_187
188,Mother,Lily020909,"yup , let's see , what state should we do next .",Lily,432.108,436.855,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|3|OBJ] [5|3|XCOMP 6|5|LP] [7|11|LINK] [8|11|SUBJ] [9|11|AUX] [10|11|SUBJ] [11|5|CJCT] [12|11|JCT 13|1|PUNCT],[co|yup cm|cm] [v|let~pro:obj|us] [v|see cm|cm] [det:int|what] [n|state] [mod|should] [pro:sub|we] [v|do] [adv|next .],,,,,,,,,,MotherofLily_Lily020909_188
189,Mother,Lily020909,let's look at our map .,Lily,436.855,438.206,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP] [4|3|JCT] [5|6|MOD] [6|4|POBJ 7|1|PUNCT],[v|let~pro:obj|us] [v|look] [prep|at] [det:poss|our] [n|map .],,,,,,,,,,MotherofLily_Lily020909_189
190,Mother,Lily020909,shall we pick a state ?,Lily,438.206,439.655,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|3|OBJ 6|3|PUNCT],[mod|shall] [pro:sub|we] [v|pick] [det:art|a] [n|state ?],,,,,,,,,,MotherofLily_Lily020909_190
191,Mother,Lily020909,which state should we read about ?,Lily,439.655,441.546,[],[1|2|LINK] [2|5|SUBJ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|5|JCT 7|5|PUNCT],[pro:rel|which] [n|state] [mod|should] [pro:sub|we] [v|read&ZERO] [adv|about ?],,,,,,,,,,MotherofLily_Lily020909_191
192,Lily,Lily020909,"&-um , the pink one .",Lily,441.546,446.703,[],[1|4|LINK] [2|3|DET] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[cm|cm] [det:art|the] [n|pink] [pro:indef|one .],,,,,,,,,,LilyofLily_Lily020909_192
193,Mother,Lily020909,which pink one ?,Lily,446.703,448.186,[],[1|3|LINK] [2|3|MOD] [3|0|ROOT 4|3|PUNCT],[pro:rel|which] [n|pink] [pro:indef|one ?],,,,,,,,,,MotherofLily_Lily020909_193
194,Lily,Lily020909,that pink one .,Lily,448.186,451.061,[],[1|3|DET] [2|3|MOD] [3|0|INCROOT 4|3|PUNCT],[pro:dem|that] [adj|pink] [pro:indef|one .],,,,,,,,,,LilyofLily_Lily020909_194
195,Mother,Lily020909,"oh , do you know what state that is ?",Lily,0.0,0.0,[],[1|5|COM 2|1|LP] [3|1|ENUM] [4|5|SUBJ] [5|0|ROOT] [6|7|MOD] [7|5|OBJ] [8|9|LINK] [9|7|CMOD 10|5|PUNCT],[co|oh cm|cm] [v|do] [pro:per|you] [v|know] [pro:int|what] [n|state] [pro:rel|that] [cop|be&3S ?],,,,,,,,,,MotherofLily_Lily020909_195
196,Lily,Lily020909,New_York .,Lily,451.061,451.95,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|New_York .],,,,,,,,,,LilyofLily_Lily020909_196
197,Mother,Lily020909,"New_York , hurray !",Lily,451.95,453.906,[],[1|0|INCROOT 2|1|LP] [3|1|COM 4|1|PUNCT],[n:prop|New_York cm|cm] [co|hurray !],,,,,,,,,,MotherofLily_Lily020909_197
198,Mother,Lily020909,"xxx and here's New_York , the eleventh state .",Lily,453.906,456.545,[],[] [1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|4|LP] [6|8|DET] [7|8|MOD] [8|4|ENUM 9|3|PUNCT],[] [coord|and] [pro:exist|here~cop|be&3S] [n:prop|New_York cm|cm] [det:art|the] [adj|eleventh] [n|state .],,,,,,,,,,MotherofLily_Lily020909_198
199,Mother,Lily020909,wow .,Lily,456.548,458.478,[],[1|0|INCROOT 2|1|PUNCT],[co|wow .],,,,,,,,,,MotherofLily_Lily020909_199
200,Mother,Lily020909,New_York city is the nation's largest city .,Lily,458.478,463.04,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|5|DET] [5|8|MOD 6|5|POSS] [7|8|MOD] [8|3|PRED 9|3|PUNCT],[n:prop|New_York] [n|city] [cop|be&3S] [det:art|the] [n|nation~poss|s] [adj|large-SP] [n|city .],,,,,,,,,,MotherofLily_Lily020909_200
